4442067,4448903:4438121:4444938:4430529:4449603:4439566:4428744:4438112:4445668:4441578
4442164,4420719:4317412:4440975:4451140:4442639:4434435:4344481
4442187,4426218:4335212:4339934
4442363,4430103:4422457:4434697:4422375:4435722:4436445:4447557
4442639,4429295:4440837:4422457:4450695:4451140:4442164:4434435:4416533:4427773:4447557:4442894:4438134
4442692,4435764:4450441:4438077:4447344
4442797,4426884:4434697:4436694:4435722:4417212:4448074:4440660
4442894,4429295:4433039:4440837:4450695:4425603:4422375:4442639:4416533:4427773:4447557:4443276:4438134
4442913,4431410:4422133:4440559:4434663:4443296:4419290:4420177:4426822:4443249:4423227:4426781:4417533:4434466:4426772:4422082:4448168:4432161:4425435
4443249,4431410:4422133:4440559:4434663:4443296:4419290:4420177:4426822:4423227:4426781:4435722:4442913:4426772:4422082:4440660:4448168:4432161
4443276,4429295:4433039:4440837:4450695:4425603:4416533:4427773:4442894:4433116:4438134
4443296,4431410:4422133:4440559:4434663:4419290:4420617:4420177:4426822:4443249:4426781:4434466:4442913:4426772:4422082:4440660:4448168:4432161
4443338,4419094:4438121:4416877:4416602
4443769,4330331:4430017:4435217
4444067,4422106:4430981:4449055:4436546:4445737:4431280:4828766:4424689:4436772:4435953:4447577:4431209
4444938,4448903:4419094:4438121:4442067:4427345:4416877:4449603:4428744:4438112:4445668:4441578:4434850
4445170,4440076:4445447:4417130:4449404:4450347:4434925:4422289:4422485
4445217,4450687:4428667:4418478:4439506:4434069:4423395:4417205:4423888:4447069:4428654:4433016:4440413:4451140:4432310:4434459:4423640
4445447,4439869:4430400:4429589:4417130:4434465:4445170:4422289:4420161:4422485:4439033:4448894
4445668,4448903:4416192:4442067:4415813:4444938:4427345:4430529:4449603:4439566:4428744:4438112:4441578:4434850
4445683,4433039:4425603:4417212:4448074
4445737,4421935:4422106:4449055:4444067:4828766:4424689:4828755:4436772
4446675,4641239:4645421:4604183:4614748:4624601:4439869:4135865:4430400:4429589:4635268:4120524:4641998:4434465:4422289:4649783:4420161:4450142
4447069,4450687:4428667:4418478:4440397:4427569:4439506:4434069:4436743:4423395:4428654:4433016:4449532:4428663:4440413:4425816:4429718:4445217:4434459:4429484:4423640
4447161,4422442:4450753:4415878:7260063:4419539
4447344,4435764:4438820:4442692:4422398:4434904:4438077
4447545,4435318:4419500:4434720:4329775:4449106:4419845:4433362
4447557,4429295:4440837:4422457:4450695:4425603:4422375:4442639:4416533:4427773:4442894:4442363
4447577,4428495:4422106:4430981:4433289:4444067:4436546:4417676:4431280:4828766:4424689:4436772:4431209
4448074,4433039:4425603:4434697:4422375:4417212:4442797:4445683
4448086,4428495:4451810:4424956:4436546:4417676:4431280:4433359:4427960:4440988:4431209
4448168,4431410:4422133:4440559:4443296:4419290:4420177:4426822:4443249:4423227:4426781:4429387:4442913:4422082:4425435
4448894,4429589:6331911:4445447:4135840:4114272:4120508:4434465:4422289:4115578:4432041:4450142:4439033
4448903,4438121:4416192:4442067:4444938:4427345:4416877:4449603:4439566:4428744:4438112:4445668:4441578:4434850
4449055,4421935:4422106:4444067:4445737:4421338:4424689:4434925:4432931:4436772:4432041:4435953
4449106,4435318:4430103:4422457:4325165:4434720:4329775:4447545:4344481
4449144,4440906:4426884:4440572:4438820:4422398:4450164:4423701:4422281:4438077:4422552:4429861
4449404,4440076:4417130:4450347:4445170
4449532,4450687:4418478:4440397:4427569:4439506:4436743:4423395:4447069:4428654:4433016:4428663:4425816:4064840:4429718:4430749:4434459:4429484:4449994
4449552,4430529:4439566:4425862:4419654:4420304:4423847:4441555:4450203
4449603,4448903:4416192:4442067:4444938:4427345:4416877:4439566:4428744:4438112:4445668:4441578:4434850
4449620,4343103:4417533:4434466:4425435
4449994,4418478:4440397:4427569:4439506:4093753:4436743:4423395:4447069:4428654:4093399:4433016:4449532:4428663:4425816:4064840:4429718:4434388:4046319:4430749:4429484
4450142,4641239:4645421:4604183:4446675:4624601:4439869:4135865:4430400:4429589:4120524:4434465:4422289:4115578:4439033:4448894
4450164,4440906:4426884:4420799:4440572:4436694:4438820:4449144:4423701:4422281:4422552:4429861
4450203,4430529:4425862:4420304:4415878:4449552:4423847:4441555
4450347,4440076:4417130:4449404:4419654:4445170:4441555
4450411,4450687:4428667:4341727:4434069:4440975:4417205:4423888:4323546:4440413:4438855:4336717:4432310:4440602:4434459:4423640
4450441,4442692:4417642
4450606,4419500:4423227:4429387:4436445
4450687,4428667:4418478:4439506:4434069:4423395:4417205:4423888:4447069:4428654:4450411:4433016:4449532:4428663:4440413:4432310:4445217:4434459:4423640
4450695,4429295:4440837:4425603:4422375:4442639:4434435:4416533:4427773:4447557:4442894:4443276:4438134
4450753,4447161:4422442:4415813:4438307:7260063:4420288
4451140,4442164:4442639:4434435:4445217:4434459:4438134
4451465,4428539:4420729
4451678,4328824:4339684:4421208:4320277
4451810,4417676:4448086:4426772:4440988:4432161
4452137,6941080:4475347:4485272:4492722:4488587:4469730:4490858:4486983:4464672:4488532:4498560:4459426:4456054:4485259:4475276:4488289:4465198
4452253,4499612:4471025:4489985:4494942:4474221:4475773:4461015:4475767:4452871:4474316:4495616:4479891:4479220:4497373:4498003:4496065:4467129:4492871:4497413:4500154
4452256,4499528:4481298:4499635:4467743
4452303,4461574:4496304:4486078:4465711:4495714:4479207:4468595:4476786:4482693:4488600:4453351:4482973:4456054:4480727:4458264:4463519:4493215:4492750:4480497
4452655,4467128:4481308:4200188:4183354:4488298:4470359
4452686,4487042:4498303:4459467:4452808:4490329:4467657:4471641:4480285:4467485:4460943:4474527:4492168:4464326:4465463:4497374:4452878:4454971:4475942:4458033:10629562
4452808,4487042:4498303:4464368:4459467:4460162:4467657:4471641:4459343:4480285:4467485:4460943:4474527:4465983:4452686:4485655:4475942:4458033:10629562:4466031:4468990
4452871,4469146:4499612:4471025:4494942:4453035:4474221:4475773:4461015:4493990:4495616:4482941:4493547:4479220:4497373:4485716:4498003:4487116:4466782:4496065:4473158
4452878,4487042:4498303:4459467:4497290:4467657:4467485:4460943:4474527:4492168:4490778:4498084:4500324:4452686:4488859:4454971:4499483:4466988:4485161:4474159:4493028
4453035,4471025:4494942:4452871:4491651:4495616:4485716:4487116:4466782:4473158:4495714:4475785:4456054:4487078:4463519:4467167:4488289:4485800
4453066,4470592:4456121:4466547:4465507:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4497912:4466444:4474773:4465705:4464963:4472025:4475309:4496508
4453145,4470244:4480153:4482084:4454370:4465303:4494238:4457289:4481662:4459135:4485145:4459889:4469955
4453238,4453066:4470592:4497868:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4497912:4466444:4474773:4465705:4464963
4453271,4469160:4474436:4497666:4499629:4493991:4465984:4488122:4474627:4469281:4499529:4478365:4492329:4455171:4485294:4496570
4453351,4452303:4495714:4479207:4468595:4476786:4482693:4488600:4482973:4456054:4480727:4458264:4463519:4493215:4492750:4480497
4453467,4633419:4620634:4478003:4621130:4663928:4641562:4649401:4612474:4493110:4631358:4458265:4603908:4466951:4653451:4453688:4482066
4453570,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4497912:4466444:4465705:4584590:4464963:4472025
4453688,4456703:4620634:4643953:4493110:4631358:4466951:4653451:4456376:4482066:4453467
4453759,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4598865:4494217:4489236:4481046:4462937:4466444:4465705:4584590:4464963:4472025:4475309
4454022,4481682:4470244:4473137:4495583:4482084:4488102:4457089:4465671:4481662:4496570
4454034,4499379:4478253:4481345:4475622:4481385:4474382:4483174:4459261:4491715:4456593:4500088:4490689:4469765:4458175:4491896:4500092:4474609:4490671:4454893:4494127
4454370,4470244:4480153:4482084:4465303:4457289:4481662:4459135:4453145:4485145:4459889:4469955
4454761,4497666:4488122:4485973:4494228
4454860,4460243:4467732:4593142:4472370:4472687:4478334:4461941:4479759:4493186:4480560:4470109:4463053:4578977:4475995:4474388:4497956:4584474:4601703:4598379:4485305
4454893,4499379:4478253:4481345:4475622:4481385:4474382:4482916:4483174:4459261:4476919:4491715:4456593:4500088:4490689:4469765:4458175:4454034:4489504:4492756:4491896
4454971,4467657:4471641:4467485:4460943:4492168:4464326:4490778:4465463:4452686:4497374:4452878:4464750:4475942:4458033:4499483:4461169:4485665:4466988:4485161:4486537
4454988,4453066:4470592:4497868:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4497912:4466444:4474773:4465705:4464963
4455042,4499612:4471025:4489985:4494942:4474221:4475773:4461015:4475767:4474316:4479891:4479220:4497373:4498003:4496065:4467129:4492871:4497413:4500154:4489303:4495175
4455080,4460243:4467732:4491180:4480560:4475995:4474388:4454860:4584474:4601703:4598379:4460465:4492573:4575061:4456595:4462896:4462356:4589262:4498428:4493226:4477400
4455171,4469160:4488762:4494513:4499629:4493991:4499294:4453271:4465984:4499529:4486540:4490606:4488314:4485294
4455335,4470778:4493316:4475640:4480219:4482101:4475995:4493146:4461696:7260358:4490510:4477228:4468590:4496484:4482577:4467580:4472247:4481090:4499138:4477779:4458580
4455473,4473083:4469607:4480638:4497385:4497643:4486728:4488954:4487941:4474147
4455999,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4497912:4466444:4474773:4465705:4464963:4472025
4456054,4453035:4452303:4485272:4452137:4490858:4495714:4498560:4482693:4459426:4453351:4485259:4480497:4488289:4465198
4456121,4453066:4470592:4478003:4466547:4479639:4499850:4464564:4494217:4489236:4481046:4462937:4497912:4466444:4465705:4464963:4472025:4475309:4493110:4496508:4467399
4456253,4477525:4498899:4465106:4484490:4465691:4489790:4460084:4474919:4457578
4456376,4475640:4456703:4490510:4467580:4472247:4458580:4643953:4479602:4473226:4466951:4653451:4498231:4453688:4482066
4456593,4499379:4478253:4481345:4475622:4481385:4474382:4482916:4483174:4459261:4476919:4491715:4500088:4490689:4490976:4454034:4489504:4492756:4491896:4500092:4474609
4456595,4491180:4579418:4474388:4571805:4466720:4599455:4460465:4455080:4492909:4489365:4577314:4590312:4575815:4571593:4495762:4586546:4498720
4456615,4499379:4478253:4481345:4475622:4481385:4474382:4482916:4483174:4459261:4476919:4491715:4456593:4500088:4490689:4490976:4494082:4489504:4492756:4491896:4500092
4456703,4475640:4467580:4643953:4479602:4473226:4466951:4653451:4498231:4456376:4453688:4482066
4456748,4461015:4475767:4480378:4474316:4479891:4482577:4465155:4500154:4489303:4495175:4473796:4465700:4470384:4455042:4495078:4463810:4466446:4485005:4495169:4750786
4457040,4470592:4497868:4466547:4465507:4479639:4464564:4598865:4489236:4459120:4481046:4462937:4590946:4466444:4474773:4464963:4472025:4475309:7260133:4496508:4467399
4457089,4481682:4470244:4473137:4495583:4482084:4488102:4465671:4457289:4486728:4481662:4459135:4454022:4478424:4496570:4495585
4457289,4470244:4485355:4480153:4482084:4454370:4465303:4457089:4465671:4494238:4486728:4481662:4459135:4453145:4485145:4459889:4469955:4478424
4457325,4452808:6941080:4490329:4471641:4467485:4493035:4465983:4465463:4452686:4497374:4485655:4475942:4458033:4498560:10629562:4466031:4459426:4468990:4461169
4457342,4468261:4492168:4490778:4480638:4465291:4477971:4497643:4474627:4466988:4485161:4492329:4474159:4467254:4486537:4477495:4474147
4457578,4498899:4465106:4494408:4585835:4460084:4456253:4474919
4457719,4462701:4624443:4467128:4494335:4460364:4470416:4477757:4488298
4458033,4452808:6941080:4467657:4471641:4467485:4460943:4493035:4492168:4464326:4465463:4452686:4497374:4464750:4454971:4475942:10629562:4499483:4461169:4485665:4466988
4458175,4499379:4481345:4475622:4474382:4483174:4500088:4490689:4469765:4497385:4454034:4491896:4500092:4454893:4494127:4488954:4488758:4481551:4471629:4459530
4458228,4469146:4460162:4459343:4487682:4468525:4478877:4465285:4467926:4471241:4485716:4466782:4468076:4475785:4470274:4468989:4500166:4490533:4494294:4485800:4478715
4458264,4472687:4479946:4479759:4452303:4493186:4498075:4496304:4497244:4499573:4474845:4486078:4465711:4479207:4476786:4590338:4478116:4482693:4453351:4482973:4480727
4458265,4456121:4478003:4499850:4621130:4494217:4663928:4497912:4493110:4478056:4603908:4653451:4498252:4478090:4482066:4453467
4458372,4498303:4464368:4459467:4460162:4497290:4459343:4480285:4470566:4483745:4489200:4471241:4462446:4488859:4467161:4492581:4500320:4468384

4458580,4470778:4475640:4480219:4482101:4493146:4461696:4490510:4477228:4468590:4496484:4455335:4467580:4472247:4481090:4472557:4489915:4494650:4471149:4464096:4461668
4458584,4588718:4589446:4585421:4482916:4578904:4490976:4494082:4459298:4494408:4585835
4458737,4465088:4481150:4470727:4462759
4459120,4453066:4497868:4457040:4466547:4465507:4479639:4462701:4499850:4494217:4489236:4481046:4497912:4474773:4465705:4494335:4472025:4475309:4453238:4470416:4455999
4459135,4473083:4470244:4485355:4480153:4469607:4482084:4454370:4465303:4457089:4494238:4492300:4457289:4486728:4481662:4453145:4485145:4459889:4478424
4459261,4499379:4478253:4481345:4475622:4481385:4474382:4482916:4483174:4476919:4491715:4456593:4500088:4490689:4469765:4454034:4489504:4492756:4491896:4500092:4474609
4459298,4588718:4589446:4592487:4585421:4482916:4578904:4490976:4494082:4494408:4585835:4458584
4459343,4498303:4464368:4459467:4460162:4458228:4452808:4471641:4480285:4468525:4478877:4458372:4471241:4465983:4485655:10629562:4466031:4470274:4468990:4468989:4490533
4459426,4490329:4485272:4492722:4452137:4490858:4465983:4498560:4456054:4485259:4457325:4488289
4459467,4487042:4498303:4464368:4460162:4452808:4497290:4467657:4471641:4459343:4480285:4467485:4460943:4474527:4458372:4498084:4452686:4452878:4462446:4488859:4485655
4459530,4499379:4478253:4481345:4475622:4481385:4474382:4483174:4459261:4491715:4456593:4500088:4490689:4469765:4458175:4454034:4491896:4500092:4474609:4490671:4454893
4459889,4473083:4470244:4485355:4480153:4469607:4482084:4454370:4465303:4494238:4492300:4457289:4486728:4481662:4459135:4453145:4485145:4478424
4460084,4477525:4498899:4465106:4465691:4494408:4585835:4456253:4474919:4457578
4460162,4498303:4464368:4459467:4458228:4452808:4471641:4459343:4480285:4468525:4478877:4458372:4471241:4485655:10629562:4466031:4470274:4468990:4468989:4490533:4494294
4460243,4461574:4467732:4593142:4472370:4474040:4472687:4479946:4480125:4478334:4461941:4479759:4493186:4480560:4470109:4463053:4578977:4454860:4497833:4497956:4584474
4460364,4497868:4462701:4624443:4467128:4474773:4494335:4470416:4457719:4461150:4462104:4477757
4460465,4467732:4470778:4491180:4480560:4482101:4475995:4474388:4454860:4461696:7260358:4455080:4492573:4575061:4477228:4456595:4462896:4462356:4498428:4493226:4481090
4460651,4461574:4472370:4474040:4489985:4480125:4461941:4493316:4470109:4463053:7260358:4474841:4479891:4498428:4496065:4467129:4492871:4475057:4479207:4468595:4476786
4460831,4470778:4480125:4461941:4493316:4482101:4463053:4475995:4493146:4461696:7260358:4490510:4474841:4477228:4468590:4496484:4455335:4498428:4472247:4493226:4481090
4460943,4487042:4498303:4459467:4452808:4497290:4467657:4471641:4480285:4467485:4474527:4492168:4490778:4498084:4500324:4452686:4452878:4488859:4454971:4458033:10629562
4461015,4499612:4471025:4489985:4494942:4474221:4475773:4475767:4452871:4474316:4495616:4482941:4479891:4479220:4497373:4498003:4496065:4467129:4473158:4492871:4497413
4461101,4480638:4497643:4485665:4488954:4488978:4493343:4474147
4461150,4453066:4497868:4457040:4466547:4465507:4479639:4462701:4499850:4489236:4459120:4497912:4474773:4494335:4472025:4460364:4453238:4470416:4455999:4454988:4498173
4461169,4487042:4452808:4467657:4471641:4467485:4460943:4493035:4492168:4464326:4490778:4465463:4452686:4497374:4464750:4454971:4475942:4458033:10629562:4499483:4485665
4461493,4464897:4470727
4461499,4580599:4598353:4599937:4470592:4571805:4466720:4466547:4465507:4479639:4599455:4464564:4598865:4492909:4489236:4489365:4597140:4481046:4595129:4462937:4585988
4461574,4460243:4472370:4474040:4489985:4472687:4480125:4478334:4461941:4479759:4452303:4493186:4470109:4463053:4496304:4474841:4498428:4467129:4460651:4474845:4465711
4461668,4470778:4475640:4480219:4482101:4475995:4493146:4461696:4490510:4477228:4468590:4496484:4455335:4467580:4472247:4481090:4477779:4458580:4472557:4489915:4494650
4461696,4470778:4480125:4461941:4493316:4475640:4482101:4475995:4493146:7260358:4460465:4490510:4474841:4477228:4468590:4496484:4455335:4467580:4498428:4472247:4493226
4461890,4475347:4488587:4570634:4469730:4574434:4497244:4464672:4486078:4586628:4574550:4485259:4475276:4480497:4465198
4461941,4460243:4461574:4467732:4472370:4474040:4489985:4480125:4493316:4479759:4480560:4482101:4470109:4463053:4475995:4454860:4461696:7260358:4474841:4462896:4462356
4462104,4497868:4462701:4499850:4459120:4474773:4494335:4460364:4470416:4454988:4498173:4461150:4477757:4478090
4462356,4460243:4467732:4593142:4472370:4478334:4461941:4479759:4493186:4480560:4470109:4463053:4578977:4475995:4474388:4454860:4497956:4584474:4601703:4598379:4485305
4462446,4487042:4498303:4464368:4459467:4497290:4480285:4470566:4483745:4489200:4458372:4471241:4488859:4477296:4467161:4492581:4500320:4468384
4462501,4482577:4455335:4465155:4499138:4481212:4473796:4465700:4479602:4494650:4480150:4470384:4492829:4495078:4473226:4493685:4498231
4462701,4497868:4459120:4467128:4474773:4494335:4460364:4470416:4457719:4498173:4461150:4462104:4477757
4462759,4465088:4481150:4458737
4462896,4460243:4467732:4472370:4461941:4491180:4480560:4482101:4463053:4578977:4475995:4474388:4454860:4584474:4601703:4598379:4485305:7260358:4460465:4455080:4492573
4462937,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4494217:4598865:4492909:4489236:4489365:4481046:4466444:4465705:4584590:4464963:4472025
4462940,4499612:4474221:4475767:4480378:4493990:4474316:4482941:4493547:4497373:4777858:4489303:4498056:4478408:4495175:4477732:4764936:4778128:4466446:4485005:4495169
4463053,4460243:4461574:4472370:4474040:4489985:4480125:4461941:4493316:4479759:4480560:4482101:4470109:4475995:4454860:7260358:4474841:4462896:4462356:4498428:4467129
4463519,4471025:4489985:4494942:4453035:4475773:4452303:4452871:4495616:4479220:4498003:4487116:4496065:4467129:4492871:4495714:4468595:4488600:4453351:4480727:4464684
4463523,4460243:4467732:4472370:4474040:4470778:4480125:4461941:4493316:4480560:4482101:4463053:4475995:4454860:4493146:4461696:7260358:4460465:4455080:4492573:4474841
4463810,4480378:4760376:4474316:4465155:4500154:4495175:4794529:4473796:4470384:4492829:4495078:4466446:4485005:4495169:4750786:4456748:4498722
4464096,4470778:4475640:4480219:4482101:4493146:4461696:4478003:4490510:4477228:4468590:4496484:4455335:4467580:4472247:4481090:4458580:4472557:4489915:4471149:4461668
4464326,4466033:6941080:4467485:4493035:4492168:4490778:4465463:4452686:4497374:4464750:4454971:4475942:4458033:4499483:4461169:4485665:4466988:4485161:4488978:4496582
4464368,4487042:4498303:4459467:4460162:4452808:4497290:4471641:4459343:4480285:4478877:4458372:4471241:4462446:4485655:10629562:4466031:4468990:4490533:4500320:4468384
4464564,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4494217:4598865:4489236:4481046:4462937:4466444:4465705:4584590:4464963:4472025:4582788:4475309:7260133
4464672,4475347:4485272:4488587:4570634:4469730:4452137:4574434:4497244:4586628:4461890:4574550:4485259:4475276:4480497:4465198
4464684,4461574:4474040:4489985:4480125:4494942:4475773:4461015:4479891:4479220:4498003:4496065:4467129:4460651:4492871:4475057:4468595:4465442:4488600:4455042:4480727
4464750,4466033:6941080:4471851:4493035:4464326:4486983:4465463:4497374:4454971:4488532:4475942:4458033:4461169:4489790:4485665:4488978:4496582:4493343
4464873,4755280:4487682:4771808:4493990:4753635:4493547:4774282:4777858:4498056:4478408:4477732:4764936:4500166:4752081:4497437:4787327:4745753:4493592
4464897,4485973:4499528:4470727:4461493
4464963,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4494217:4492909:4489236:4489365:4481046:4462937:4497912:4466444:4465705:4584590:4472025
4465088,4481150:4470727:4458737:4462759
4465106,4477525:4498899:4489790:4460084:4456253:4474919:4488978:4457578
4465155,4480378:4482577:4499138:4500154:4481212:4473796:4465700:4479602:4480150:4462501:4470384:4492829:4495078:4463810:4466446:4485005:4495169:4456748:4498722
4465198,4485272:4492722:4488587:4469730:4452137:4497244:4490858:4464672:4486078:4495714:4482693:4461890:4456054:4485259:4475276:4480497
4465251,4488762:4499389:4494513:4481519:4465984:4487401:4486540:4491086:4485294:4474159:4493028:4467254:4477495
4465285,4469146:4458228:4487682:4468525:4478877:4493990:4467926:4471241:4485716:4466782:4468076:4475785:4470274:4468989:4500166:4490533:4494294:4485800:4478715
4465291,4468261:4474436:4490778:4465984:4480638:4477971:4474627:4457342:4485161:4478365:4492329:4474159:4467254:4486537:4477495
4465303,4470244:4485355:4480153:4482084:4454370:4494238:4457289:4486728:4481662:4459135:4453145:4485145:4459889:4469955:4478424
4465364,4488762:4488232:4494513:4481519:4487401:4492661:4486540:4490606:4491086:4498017:4467757:4467701:4473017:4469617
4465442,4460243:4461574:4472370:4474040:4489985:4480125:4461941:4493316:4479759:4470109:4463053:7260358:4474841:4498428:4467129:4460651:4492871:4475057:4479207:4477481
4465463,4466033:6941080:4471641:4467485:4493035:4492168:4464326:4452686:4497374:4464750:4454971:4475942:4458033:4461169:4485665:4466988:4457325:4496582:4493343
4465507,4453066:4470592:4497868:4457040:4466547:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4466444:4474773:4465705:4584590:4464963:4472025:4475309
4465671,4481682:4470244:4473137:4495583:4482084:4488102:4457089:4457289:4481662:4454022:4478424:4496570:4495585
4465691,4477525:4576653:4588634:4487421:4484490:4478372:4489790:4460084:4456253:4584668:4489185
4465700,4482577:4465155:4499138:4481212:4473796:4479602:4494650:4480150:4462501:4470384:4492829:4473226:4495078:4493685:4498231:4456748
4465705,4453066:4470592:4456121:4478003:4466547:4465507:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4497912:4466444:4464963:4472025:4475309:4496508
4465711,4460243:4461574:4474040:4472687:4479946:4478334:4479759:4452303:4493186:4470109:4578977:4497833:4497956:4485305:4498075:4496304:4478192:4499573:4474845:4486078
4465983,4452808:4490329:4471641:4459343:4467485:4491651:4485655:4498560:10629562:4466031:4459426:4468990:4457325:4488289
4465984,4469160:4499389:4474436:4494513:4499629:4493991:4453271:4465291:4474627:4469281:4499529:4486540:4491086:4478365:4492329:4455171:4488314:4485294:4465251:4467254
4466031,4498303:4464368:4459467:4460162:4452808:4490329:4471641:4459343:4480285:4467485:4478877:4491651:4471241:4465983:4485655:10629562:4470274:4468990:4490533:4457325
4466033,6941080:4471851:4493035:4464326:4486983:4465463:4497374:4464750:4487421:4488532:4475942:4489790:4485665:4488978:4496582:4493343
4466444,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4464564:4494217:4598865:4489236:4481046:4462937:4465705:4584590:4464963:4472025:4582788:4475309:7260133
4466446,4480378:4760376:4474316:4465155:4489303:4764251:4495175:4794529:4473796:4778128:4495078:4463810:4485005:4495169:4788051:4750786:4456748:4498722:4462940
4466547,4453066:4470592:4456121:4457040:4465507:4479639:4499850:4464564:4494217:4489236:4459120:4481046:4462937:4497912:4466444:4465705:4584590:4464963:4472025:4475309
4466720,4491180:4579418:4571805:4599455:4456595:4492909:4489365:4597140:4577314:4584590:4582788:4575815:4571593:4495749:4586546:4498252:4474803:4582790:4461499
4466782,4469146:4471025:4458228:4494942:4453035:4474221:4468525:4452871:4493990:4465285:4491651:4495616:4467926:4482941:4493547:4485716:4487116:4473158:4497413:4468076
4466951,4475640:4456703:4467580:4643953:4493110:4473226:4653451:4498231:4456376:4453688:4482066:4453467
4466988,4468261:4467657:4467485:4460943:4474527:4492168:4464326:4490778:4498084:4465463:4452686:4497374:4452878:4477971:4454971:4475942:4458033:4457342:4499483:4461169
4467128,4462701:4494335:4460364:4188287:4452655:4457719:4211386
4467129,4461574:4474040:4489985:4480125:4493316:4475773:4461015:4463053:4479891:4479220:4498003:4496065:4460651:4492871:4475057:4468595:4465442:4495710:4488600:4455042
4467161,4487042:4498303:4497290:4470566:4474527:4483745:4458372:4498084:4500324:4462446:4488859:4477296:4493028:4492581:4500320:4468384
4467167,4469146:4471025:4494942:4453035:4452871:4491651:4495616:4485716:4487116:4466782:4473158:4475785:4487078:4490533:4463519:4488289:4485800
4467254,4499389:4468261:4492168:4490778:4465984:4480638:4452878:4465291:4477971:4474627:4457342:4499483:4491086:4485161:4478365:4492329:4474159:4465251:4486537:4477495
4467399,4453066:4470592:4456121:4457040:4466547:4465507:4479639:4499850:4464564:4494217:4489236:4489365:4481046:4462937:4497912:4466444:4465705:4584590:4464963:4472025
4467485,4487042:4498303:4459467:4452808:4490329:4467657:4471641:4480285:4460943:4474527:4464326:4465983:4465463:4452686:4497374:4452878:4485655:4454971:4475942:4458033
4467580,4470778:4475640:4456703:4480219:4482101:4493146:4461696:4490510:4477228:4468590:4496484:4455335:4472247:4481090:4458580:4472557:4489915:4494650:4471149:4464096
4467657,4487042:4498303:4459467:4452808:4497290:4471641:4480285:4467485:4460943:4474527:4492168:4490778:4498084:4500324:4452686:4452878:4488859:4454971:4475942:4458033
4467701,4488232:4757673:4492661:4465364:4490606:4498017:4467757:4473017:4469617
4467732,4460243:4593142:4472370:4461941:4491180:4480560:4578977:4475995:4474388:4454860:4584474:4601703:4598379:4485305:7260358:4460465:4455080:4492573:4575061:4462896
4467743,4788158:4786714:4759986:4452256:4481298:4470727:4499635
4467757,4488232:4757673:4492661:4465364:4498017:4768900:4467701:4473017:4469617
4467926,4469146:4458228:4487682:4468525:4478877:4493990:4465285:4471241:4485716:4487116:4466782:4473158:4498056:4468076:4475785:4470274:4468989:4500166:4490533:4494294
4468056,4470778:4475640:4480219:4478003:4490510:4477228:4468590:4496484:4467580:4472247:4481090:4458580:4472557:4489915:4493110:4471149:4464096:4461668:4482621:4498252
4468076,4469146:4458228:4487682:4468525:4478877:4493990:4465285:4467926:4471241:4485716:4466782:4475785:4470274:4468989:4500166:4490533:4494294:4485800:4478715
4468261,4499389:4474436:4492168:4490778:4480638:4465291:4477971:4474627:4457342:4499483:4466988:4485161:4478365:4492329:4474159:4467254:4486537:4477495
4468384,4487042:4498303:4464368:4459467:4460162:4452808:4497290:4459343:4480285:4483745:4458372:4471241:4462446:4488859:10629562:4466031:4468990:4467161:4500320
4468525,4469146:4460162:4458228:4459343:4487682:4478877:4465285:4491651:4467926:4471241:4485716:4466782:4468076:4475785:4470274:4468989:4500166:4490533:4494294:4485800
4468590,4470778:4475640:4480219:4482101:4475995:4493146:4461696:4490510:4477228:4496484:4455335:4467580:4472247:4481090:4477779:4458580:4472557:4489915:4486727:4494650
4468595,4461574:4474040:4489985:4480125:4461941:4475773:4452303:4470109:4463053:4479891:4498003:4496065:4467129:4460651:4492871:4475057:4476786:4465442:4488600:4453351
4468989,4460162:4458228:4459343:4487682:4468525:4478877:4465285:4467926:4471241:4466782:4468076:4475785:4470274:4500166:4490533:4494294:4485800:4478715
4468990,4487042:4498303:4464368:4459467:4460162:4452808:4467657:4471641:4459343:4480285:4467485:4474527:4471241:4465983:4452686:4485655:10629562:4466031:4457325:4468384
4469146,4471025:4458228:4494942:4474221:4487682:4468525:4452871:4493990:4465285:4495616:4467926:4482941:4493547:4497373:4485716:4487116:4466782:4473158:4497413:4498056
4469160,4494513:4497666:4499629:4493991:4499294:4453271:4465984:4488122:4469281:4499529:4486540:4478365:4492329:4455171:4488314:4485294:4496570
4469281,4469160:4474436:4497666:4499629:4493991:4453271:4465984:4474627:4499529:4478365:4492329:4496570:4495585
